STT,Từ Tiếng Anh,Số lần,Số file,Nguồn,Gợi ý tiếng Việt
11443,Pep,1,1,md,(chưa gợi ý)
11444,Machining,1,1,md,(chưa gợi ý)
11445,Indonesian,1,1,md,(chưa gợi ý)
11446,parting,1,1,md,(chưa gợi ý)
11447,memorize,1,1,md,(chưa gợi ý)
11448,Shunin,1,1,md,(chưa gợi ý)
11449,anisotropic,1,1,md,(chưa gợi ý)
11450,Autodesk,1,1,md,(chưa gợi ý)
11451,valuable,1,1,md,(chưa gợi ý)
11452,competency,1,1,md,(chưa gợi ý)
11453,demonstrate,1,1,md,(chưa gợi ý)
11454,BROKEN,1,1,md,(chưa gợi ý)
11455,Pedagogical,1,1,md,(chưa gợi ý)
11456,gaikokujin,1,1,md,(chưa gợi ý)
11457,diagnose,1,1,md,(chưa gợi ý)
11458,Storytelling,1,1,md,(chưa gợi ý)
11459,resonant,1,1,md,(chưa gợi ý)
11460,Scripts,1,1,md,(chưa gợi ý)
11461,ideas,1,1,md,(chưa gợi ý)
11462,REVIEW_FINDINGS_JP,1,1,md,(chưa gợi ý)
11463,REVIEW_FINDINGS_VN,1,1,md,(chưa gợi ý)
11464,apply_review_fixes,1,1,md,(chưa gợi ý)
11465,climate,1,1,md,(chưa gợi ý)
11466,zodiac,1,1,md,(chưa gợi ý)
11467,ran,1,1,md,(chưa gợi ý)
11468,Skipped,1,1,md,(chưa gợi ý)
11469,Editor,1,1,md,(chưa gợi ý)
11470,sato_fukuoka,1,1,md,(chưa gợi ý)
11471,soursop,1,1,md,(chưa gợi ý)
11472,fig,1,1,md,(chưa gợi ý)
11473,guava,1,1,md,(chưa gợi ý)
11474,extreme,1,1,md,(chưa gợi ý)
11475,Pig,1,1,md,(chưa gợi ý)
11476,Inconsistency,1,1,md,(chưa gợi ý)
11477,bottarga,1,1,md,(chưa gợi ý)
11478,karasumi,1,1,md,(chưa gợi ý)
11479,Nagasaki,1,1,md,(chưa gợi ý)
11480,Italy,1,1,md,(chưa gợi ý)
11481,approximation,1,1,md,(chưa gợi ý)
11482,roughly,1,1,md,(chưa gợi ý)
11483,chrysanthemum,1,1,md,(chưa gợi ý)
11484,repeated,1,1,md,(chưa gợi ý)
11485,slight,1,1,md,(chưa gợi ý)
11486,awkwardness,1,1,md,(chưa gợi ý)
11487,simplification,1,1,md,(chưa gợi ý)
11488,transliterate,1,1,md,(chưa gợi ý)
11489,romanji,1,1,md,(chưa gợi ý)
11490,abbreviations,1,1,md,(chưa gợi ý)
11491,snowboarding,1,1,md,(chưa gợi ý)
11492,checking,1,1,md,(chưa gợi ý)
11493,sanuki,1,1,md,(chưa gợi ý)
11494,keyphrase,1,1,md,(chưa gợi ý)
11495,politicize,1,1,md,(chưa gợi ý)
11496,egg,1,1,md,(chưa gợi ý)
11497,moved,1,1,md,(chưa gợi ý)
11498,Sheep,1,1,md,(chưa gợi ý)
11499,newly,1,1,md,(chưa gợi ý)
11500,caveats,1,1,md,(chưa gợi ý)
11501,cultures,1,1,md,(chưa gợi ý)
11502,handful,1,1,md,(chưa gợi ý)
11503,slips,1,1,md,(chưa gợi ý)
11504,instantly,1,1,md,(chưa gợi ý)
11505,stuffed,1,1,md,(chưa gợi ý)
11506,encyclopedic,1,1,md,(chưa gợi ý)
11507,implausible,1,1,md,(chưa gợi ý)
11508,Olympic,1,1,md,(chưa gợi ý)
11509,lit,1,1,md,(chưa gợi ý)
11510,producer,1,1,md,(chưa gợi ý)
11511,Calling,1,1,md,(chưa gợi ý)
11512,immediately,1,1,md,(chưa gợi ý)
11513,simply,1,1,md,(chưa gợi ý)
11514,pitched,1,1,md,(chưa gợi ý)
11515,parenthetical,1,1,md,(chưa gợi ý)
11516,creates,1,1,md,(chưa gợi ý)
11517,Abe,1,1,md,(chưa gợi ý)
11518,someone,1,1,md,(chưa gợi ý)
11519,unambiguously,1,1,md,(chưa gợi ý)
11520,reactivation,1,1,md,(chưa gợi ý)
11521,either,1,1,md,(chưa gợi ý)
11522,registered,1,1,md,(chưa gợi ý)
11523,shops,1,1,md,(chưa gợi ý)
11524,Saying,1,1,md,(chưa gợi ý)
11525,caught,1,1,md,(chưa gợi ý)
11526,locals,1,1,md,(chưa gợi ý)
11527,counts,1,1,md,(chưa gợi ý)
11528,founding,1,1,md,(chưa gợi ý)
11529,sounds,1,1,md,(chưa gợi ý)
11530,stiff,1,1,md,(chưa gợi ý)
11531,uncommon,1,1,md,(chưa gợi ý)
11532,contexts,1,1,md,(chưa gợi ý)
11533,elsewhere,1,1,md,(chưa gợi ý)
11534,usually,1,1,md,(chưa gợi ý)
11535,counted,1,1,md,(chưa gợi ý)
11536,depending,1,1,md,(chưa gợi ý)
11537,debatable,1,1,md,(chưa gợi ý)
11538,claims,1,1,md,(chưa gợi ý)
11539,partly,1,1,md,(chưa gợi ý)
11540,disputed,1,1,md,(chưa gợi ý)
11541,Pref,1,1,md,(chưa gợi ý)
11542,publishing,1,1,md,(chưa gợi ý)
11543,they,1,1,md,(chưa gợi ý)
11544,during,1,1,md,(chưa gợi ý)
11545,Mentioning,1,1,md,(chưa gợi ý)
11546,celebrity,1,1,md,(chưa gợi ý)
11547,primarily,1,1,md,(chưa gợi ý)
11548,debunk,1,1,md,(chưa gợi ý)
11549,Perfume,1,1,md,(chưa gợi ý)
11550,widely,1,1,md,(chưa gợi ý)
11551,peach,1,1,md,(chưa gợi ý)
11552,qualifier,1,1,md,(chưa gợi ý)
11553,several,1,1,md,(chưa gợi ý)
11554,variety,1,1,md,(chưa gợi ý)
11555,Easy,1,1,md,(chưa gợi ý)
11556,Several,1,1,md,(chưa gợi ý)
11557,flagship,1,1,md,(chưa gợi ý)
11558,exists,1,1,md,(chưa gợi ý)
11559,serving,1,1,md,(chưa gợi ý)
11560,pours,1,1,md,(chưa gợi ý)
11561,applies,1,1,md,(chưa gợi ý)
11562,movie,1,1,md,(chưa gợi ý)
11563,Kill,1,1,md,(chưa gợi ý)
11564,Hattori,1,1,md,(chưa gợi ý)
11565,Hanzo,1,1,md,(chưa gợi ý)
11566,chefs,1,1,md,(chưa gợi ý)
11567,Bocuse,1,1,md,(chưa gợi ý)
11568,Ducasse,1,1,md,(chưa gợi ý)
11569,Tarantino,1,1,md,(chưa gợi ý)
11570,craftsman,1,1,md,(chưa gợi ý)
11571,Saunders,1,1,md,(chưa gợi ý)
11572,curse,1,1,md,(chưa gợi ý)
11573,lifted,1,1,md,(chưa gợi ý)
11574,statue,1,1,md,(chưa gợi ý)
11575,found,1,1,md,(chưa gợi ý)
11576,Across,1,1,md,(chưa gợi ý)
11577,reacts,1,1,md,(chưa gợi ý)
11578,astonishment,1,1,md,(chưa gợi ý)
11579,recalls,1,1,md,(chưa gợi ý)
11580,fic,1,1,md,(chưa gợi ý)
11581,Vary,1,1,md,(chưa gợi ý)
11582,know,1,1,md,(chưa gợi ý)
11583,pure,1,1,md,(chưa gợi ý)
11584,shorthand,1,1,md,(chưa gợi ý)
11585,Lists,1,1,md,(chưa gợi ý)
11586,JFL,1,1,md,(chưa gợi ý)
11587,handball,1,1,md,(chưa gợi ý)
11588,Suggesting,1,1,md,(chưa gợi ý)
11589,softening,1,1,md,(chưa gợi ý)
11590,MeToo,1,1,md,(chưa gợi ý)
11591,clapping,1,1,md,(chưa gợi ý)
11592,adding,1,1,md,(chưa gợi ý)
11593,compliments,1,1,md,(chưa gợi ý)
11594,served,1,1,md,(chưa gợi ý)
11595,extras,1,1,md,(chưa gợi ý)
11596,kura,1,1,md,(chưa gợi ý)
11597,prestige,1,1,md,(chưa gợi ý)
11598,aside,1,1,md,(chưa gợi ý)
11599,isn,1,1,md,(chưa gợi ý)
11600,indeed,1,1,md,(chưa gợi ý)
11601,competitors,1,1,md,(chưa gợi ý)
11602,looking,1,1,md,(chưa gợi ý)
11603,parochial,1,1,md,(chưa gợi ý)
11604,shows,1,1,md,(chưa gợi ý)
11605,apologizing,1,1,md,(chưa gợi ý)
11606,Slightly,1,1,md,(chưa gợi ý)
11607,Could,1,1,md,(chưa gợi ý)
11608,supports,1,1,md,(chưa gợi ý)
11609,neither,1,1,md,(chưa gợi ý)
11610,TEAM,1,1,md,(chưa gợi ý)
11611,THEIR,1,1,md,(chưa gợi ý)
11612,held,1,1,md,(chưa gợi ý)
11613,December,1,1,md,(chưa gợi ý)
11614,snake_case,1,1,md,(chưa gợi ý)
11615,styles,1,1,md,(chưa gợi ý)
11616,lineup,1,1,md,(chưa gợi ý)
11617,ones,1,1,md,(chưa gợi ý)
11618,credible,1,1,md,(chưa gợi ý)
11619,distinguishing,1,1,md,(chưa gợi ý)
11620,philosophies,1,1,md,(chưa gợi ý)
11621,dunking,1,1,md,(chưa gợi ý)
11622,greeted,1,1,md,(chưa gợi ý)
11623,properly,1,1,md,(chưa gợi ý)
11624,appropriately,1,1,md,(chưa gợi ý)
11625,sparingly,1,1,md,(chưa gợi ý)
11626,burlesque,1,1,md,(chưa gợi ý)
11627,rescues,1,1,md,(chưa gợi ý)
11628,much,1,1,md,(chưa gợi ý)
11629,handed,1,1,md,(chưa gợi ý)
11630,intercultural,1,1,md,(chưa gợi ý)
11631,grounded,1,1,md,(chưa gợi ý)
11632,Distinguishing,1,1,md,(chưa gợi ý)
11633,stranger,1,1,md,(chưa gợi ý)
11634,met,1,1,md,(chưa gợi ý)
11635,mappings,1,1,md,(chưa gợi ý)
11636,groupings,1,1,md,(chưa gợi ý)
11637,tighten,1,1,md,(chưa gợi ý)
11638,indistinguishable,1,1,md,(chưa gợi ý)
11639,standout,1,1,md,(chưa gợi ý)
11640,strength,1,1,md,(chưa gợi ý)
11641,marketed,1,1,md,(chưa gợi ý)
11642,drinking,1,1,md,(chưa gợi ý)
11643,Different,1,1,md,(chưa gợi ý)
11644,crafts,1,1,md,(chưa gợi ý)
11645,cutlery,1,1,md,(chưa gợi ý)
11646,pottery,1,1,md,(chưa gợi ý)
11647,english,1,1,md,(chưa gợi ý)
11648,sheets,1,1,md,(chưa gợi ý)
11649,dialects,1,1,md,(chưa gợi ý)
11650,regional_focus,1,1,md,(chưa gợi ý)
11651,Friend,1,1,md,(chưa gợi ý)
11652,ovation,1,1,md,(chưa gợi ý)
11653,Outreach,1,1,md,(chưa gợi ý)
11654,DAY,1,1,md,(chưa gợi ý)
11655,FOUNDER,1,1,md,(chưa gợi ý)
11656,incoming,1,1,md,(chưa gợi ý)
11657,potentially,1,1,md,(chưa gợi ý)
11658,generations,1,1,md,(chưa gợi ý)
11659,blessing,1,1,md,(chưa gợi ý)
11660,END,1,1,md,(chưa gợi ý)
11661,characters,1,1,md,(chưa gợi ý)
11662,personas,1,1,md,(chưa gợi ý)
11663,prioritization,1,1,md,(chưa gợi ý)
11664,testers,1,1,md,(chưa gợi ý)
11665,Killer,1,1,md,(chưa gợi ý)
11666,archetype,1,1,md,(chưa gợi ý)
11667,Quiet,1,1,md,(chưa gợi ý)
11668,Abstract,1,1,md,(chưa gợi ý)
11669,BunPro,1,1,md,(chưa gợi ý)
11670,Experiments,1,1,md,(chưa gợi ý)
11671,satisfaction,1,1,md,(chưa gợi ý)
11672,References,1,1,md,(chưa gợi ý)
11673,threats,1,1,md,(chưa gợi ý)
11674,researchers,1,1,md,(chưa gợi ý)
11675,personalization,1,1,md,(chưa gợi ý)
11676,adds,1,1,md,(chưa gợi ý)
11677,scaling,1,1,md,(chưa gợi ý)
11678,Threats,1,1,md,(chưa gợi ý)
11679,Limitations,1,1,md,(chưa gợi ý)
11680,insights,1,1,md,(chưa gợi ý)
11681,become,1,1,md,(chưa gợi ý)
11682,complementary,1,1,md,(chưa gợi ý)
11683,Spouse,1,1,md,(chưa gợi ý)
11684,Flower,1,1,md,(chưa gợi ý)
11685,Aligned,1,1,md,(chưa gợi ý)
11686,attend,1,1,md,(chưa gợi ý)
11687,Using,1,1,md,(chưa gợi ý)
11688,Tutoring,1,1,md,(chưa gợi ý)
11689,congratulate,1,1,md,(chưa gợi ý)
11690,Validity,1,1,md,(chưa gợi ý)
11691,Statistical,1,1,md,(chưa gợi ý)
11692,calc,1,1,md,(chưa gợi ý)
11693,Collision,1,1,md,(chưa gợi ý)
11694,occurrence,1,1,md,(chưa gợi ý)
11695,rounding,1,1,md,(chưa gợi ý)
11696,blockers,1,1,md,(chưa gợi ý)
11697,violations,1,1,md,(chưa gợi ý)
11698,minors,1,1,md,(chưa gợi ý)
11699,consideration,1,1,md,(chưa gợi ý)
11700,Judge1,1,1,md,(chưa gợi ý)
11701,Financials,1,1,md,(chưa gợi ý)
11702,breakeven,1,1,md,(chưa gợi ý)
11703,NEC,1,1,md,(chưa gợi ý)
11704,Quarterly,1,1,md,(chưa gợi ý)
11705,wake,1,1,md,(chưa gợi ý)
11706,some,1,1,md,(chưa gợi ý)
11707,arrows,1,1,md,(chưa gợi ý)
11708,Diagram,1,1,md,(chưa gợi ý)
11709,Assoc,1,1,md,(chưa gợi ý)
11710,approaching,1,1,md,(chưa gợi ý)
11711,Showcase,1,1,md,(chưa gợi ý)
11712,LiveStream,1,1,md,(chưa gợi ý)
11713,Partner,1,1,md,(chưa gợi ý)
11714,million,1,1,md,(chưa gợi ý)
11715,membership,1,1,md,(chưa gợi ý)
11716,Kabushiki,1,1,md,(chưa gợi ý)
11717,Kaisha,1,1,md,(chưa gợi ý)
11718,Certificate,1,1,md,(chưa gợi ý)
11719,Deposit,1,1,md,(chưa gợi ý)
11720,Payroll,1,1,md,(chưa gợi ý)
11721,Convertible,1,1,md,(chưa gợi ý)
11722,instrument,1,1,md,(chưa gợi ý)
11723,Corporate,1,1,md,(chưa gợi ý)
11724,Judicial,1,1,md,(chưa gợi ý)
11725,scrivener,1,1,md,(chưa gợi ý)
11726,Months,1,1,md,(chưa gợi ý)
11727,scholarship,1,1,md,(chưa gợi ý)
11728,freemium,1,1,md,(chưa gợi ý)
11729,experiments,1,1,md,(chưa gợi ý)
11730,Society,1,1,md,(chưa gợi ý)
11731,Personalized,1,1,md,(chưa gợi ý)
11732,postponed,1,1,md,(chưa gợi ý)
11733,interviewer,1,1,md,(chưa gợi ý)
11734,TLP,1,1,md,(chưa gợi ý)
11735,Kafka,1,1,md,(chưa gợi ý)
11736,Cassandra,1,1,md,(chưa gợi ý)
11737,Collaborative,1,1,md,(chưa gợi ý)
11738,rigor,1,1,md,(chưa gợi ý)
11739,WRONG,1,1,md,(chưa gợi ý)
11740,finance,1,1,md,(chưa gợi ý)
11741,Narrator,1,1,md,(chưa gợi ý)
11742,babble,1,1,md,(chưa gợi ý)
11743,supervisee,1,1,md,(chưa gợi ý)
11744,phonemic,1,1,md,(chưa gợi ý)
11745,questionable,1,1,md,(chưa gợi ý)
11746,captured,1,1,md,(chưa gợi ý)
11747,ambitious,1,1,md,(chưa gợi ý)
11748,executed,1,1,md,(chưa gợi ý)
11749,mainly,1,1,md,(chưa gợi ý)
11750,incorporator,1,1,md,(chưa gợi ý)
11751,pitching,1,1,md,(chưa gợi ý)
11752,judges,1,1,md,(chưa gợi ý)
11753,performer,1,1,md,(chưa gợi ý)
11754,IaC,1,1,md,(chưa gợi ý)
11755,Observability,1,1,md,(chưa gợi ý)
11756,Opus,1,1,md,(chưa gợi ý)
11757,sanity,1,1,md,(chưa gợi ý)
11758,Sarashina2,1,1,md,(chưa gợi ý)
11759,Karakuri,1,1,md,(chưa gợi ý)
11760,ELYZA,1,1,md,(chưa gợi ý)
11761,sovereignty,1,1,md,(chưa gợi ý)
11762,AIST,1,1,md,(chưa gợi ý)
11763,centric,1,1,md,(chưa gợi ý)
11764,foreigner,1,1,md,(chưa gợi ý)
11765,promised,1,1,md,(chưa gợi ý)
11766,YAML,1,1,md,(chưa gợi ý)
11767,far,1,1,md,(chưa gợi ý)
11768,consistently,1,1,md,(chưa gợi ý)
11769,idealized,1,1,md,(chưa gợi ý)
11770,daycare,1,1,md,(chưa gợi ý)
11771,savings,1,1,md,(chưa gợi ý)
11772,judgement,1,1,md,(chưa gợi ý)
11773,Eisenhower,1,1,md,(chưa gợi ý)
11774,Bain,1,1,md,(chưa gợi ý)
11775,minimization,1,1,md,(chưa gợi ý)
11776,Bezos,1,1,md,(chưa gợi ý)
11777,wealth,1,1,md,(chưa gợi ý)
11778,Disengagement,1,1,md,(chưa gợi ý)
11779,dressing,1,1,md,(chưa gợi ý)
11780,overdose,1,1,md,(chưa gợi ý)
11781,fumble,1,1,md,(chưa gợi ý)
11782,chronological,1,1,md,(chưa gợi ý)
11783,woven,1,1,md,(chưa gợi ý)
11784,naturally,1,1,md,(chưa gợi ý)
11785,fenced,1,1,md,(chưa gợi ý)
11786,arcs,1,1,md,(chưa gợi ý)
11787,sit,1,1,md,(chưa gợi ý)
11788,Without,1,1,md,(chưa gợi ý)
11789,memoir,1,1,md,(chưa gợi ý)
11790,Hizashi_negotiation_v1,1,1,md,(chưa gợi ý)
11791,headings,1,1,md,(chưa gợi ý)
11792,collective,1,1,md,(chưa gợi ý)
11793,Defined,1,1,md,(chưa gợi ý)
11794,negotiables,1,1,md,(chưa gợi ý)
11795,mapped,1,1,md,(chưa gợi ý)
11796,previous,1,1,md,(chưa gợi ý)
11797,Indirect,1,1,md,(chưa gợi ý)
11798,Preserve,1,1,md,(chưa gợi ý)
11799,Restate,1,1,md,(chưa gợi ý)
11800,Dignity,1,1,md,(chưa gợi ý)
11801,sides,1,1,md,(chưa gợi ý)
11802,differ,1,1,md,(chưa gợi ý)
11803,strengthen,1,1,md,(chưa gợi ý)
11804,prepend,1,1,md,(chưa gợi ý)
11805,propagate,1,1,md,(chưa gợi ý)
11806,untouched,1,1,md,(chưa gợi ý)
11807,learned,1,1,md,(chưa gợi ý)
11808,documentation,1,1,md,(chưa gợi ý)
11809,dashboards,1,1,md,(chưa gợi ý)
11810,shokuhin,1,1,md,(chưa gợi ý)
11811,jukou,1,1,md,(chưa gợi ý)
11812,moushikomi,1,1,md,(chưa gợi ý)
11813,raaningu,1,1,md,(chưa gợi ý)
11814,senmon,1,1,md,(chưa gợi ý)
11815,yougo,1,1,md,(chưa gợi ý)
11816,chousen,1,1,md,(chưa gợi ý)
11817,chouki,1,1,md,(chưa gợi ý)
11818,muri,1,1,md,(chưa gợi ý)
11819,daiji,1,1,md,(chưa gợi ý)
11820,mamoru,1,1,md,(chưa gợi ý)
11821,five,1,1,md,(chưa gợi ý)
11822,megumareru,1,1,md,(chưa gợi ý)
11823,nenchaku,1,1,md,(chưa gợi ý)
11824,rooraa,1,1,md,(chưa gợi ý)
11825,shawaa,1,1,md,(chưa gợi ý)
11826,arerugen,1,1,md,(chưa gợi ý)
11827,gimu,1,1,md,(chưa gợi ý)
11828,kashuu,1,1,md,(chưa gợi ý)
11829,nattsu,1,1,md,(chưa gợi ý)
11830,yousei,1,1,md,(chưa gợi ý)
11831,nonconformance,1,1,md,(chưa gợi ý)
11832,taiou,1,1,md,(chưa gợi ý)
11833,gazou,1,1,md,(chưa gợi ý)
11834,ninshiki,1,1,md,(chưa gợi ý)
11835,kenshutsu,1,1,md,(chưa gợi ý)
11836,dounyuu,1,1,md,(chưa gợi ý)
11837,hosoku,1,1,md,(chưa gợi ý)
11838,ouen,1,1,md,(chưa gợi ý)
11839,sentaku,1,1,md,(chưa gợi ý)
11840,mondai,1,1,md,(chưa gợi ý)
11841,kansenshou,1,1,md,(chưa gợi ý)
11842,shokuchuudoku,1,1,md,(chưa gợi ý)
11843,jishin,1,1,md,(chưa gợi ý)
11844,themes,1,1,md,(chưa gợi ý)
11845,Reunion,1,1,md,(chưa gợi ý)
11846,encouragement,1,1,md,(chưa gợi ý)
11847,bashful,1,1,md,(chưa gợi ý)
11848,overhear,1,1,md,(chưa gợi ý)
11849,suteki,1,1,md,(chưa gợi ý)
11850,returning,1,1,md,(chưa gợi ý)
11851,Spread,1,1,md,(chưa gợi ý)
11852,HoiThoai,1,1,md,(chưa gợi ý)
11853,proofread,1,1,md,(chưa gợi ý)
11854,ePub,1,1,md,(chưa gợi ý)
11855,book_12_hoa_year2,1,1,md,(chưa gợi ý)
11856,esd,1,1,md,(chưa gợi ý)
11857,imm,1,1,md,(chưa gợi ý)
11858,cms,1,1,md,(chưa gợi ý)
11859,NJB,1,1,md,(chưa gợi ý)
11860,njb,1,1,md,(chưa gợi ý)
11861,TITP,1,1,md,(chưa gợi ý)
11862,TOUCH,1,1,md,(chưa gợi ý)
11863,tlg,1,1,md,(chưa gợi ý)
11864,elearning,1,1,md,(chưa gợi ý)
11865,shokyo,1,1,md,(chưa gợi ý)
11866,wsschedule,1,1,md,(chưa gợi ý)
11867,coordi_ws_online,1,1,md,(chưa gợi ý)
11868,FMSC,1,1,md,(chưa gợi ý)
11869,fmsc,1,1,md,(chưa gợi ý)
11870,haccpworkshop,1,1,md,(chưa gợi ý)
11871,tokio,1,1,md,(chưa gợi ý)
11872,kandagaigo,1,1,md,(chưa gợi ý)
11873,kgcc,1,1,md,(chưa gợi ý)
11874,musubiba,1,1,md,(chưa gợi ý)
11875,nippon,1,1,md,(chưa gợi ý)
11876,ktv,1,1,md,(chưa gợi ý)
11877,vietnam,1,1,md,(chưa gợi ý)
11878,Posteed,1,1,md,(chưa gợi ý)
11879,posteed,1,1,md,(chưa gợi ý)
11880,Frontiers,1,1,md,(chưa gợi ý)
11881,frontiersin,1,1,md,(chưa gợi ý)
11882,journals,1,1,md,(chưa gợi ý)
11883,nutrition,1,1,md,(chưa gợi ý)
11884,fnut,1,1,md,(chưa gợi ý)
11885,foodengineeringmag,1,1,md,(chưa gợi ý)
11886,Critique,1,1,md,(chưa gợi ý)
11887,navigate,1,1,md,(chưa gợi ý)
11888,reunion,1,1,md,(chưa gợi ý)
11889,RESOLVE,1,1,md,(chưa gợi ý)
11890,reapply,1,1,md,(chưa gợi ý)
11891,Romance,1,1,md,(chưa gợi ý)
11892,Lief,1,1,md,(chưa gợi ý)
11893,Punctuation,1,1,md,(chưa gợi ý)
11894,bulk,1,1,md,(chưa gợi ý)
11895,observations,1,1,md,(chưa gợi ý)
11896,Chai,1,1,md,(chưa gợi ý)
11897,nagatabi,1,1,md,(chưa gợi ý)
11898,nee,1,1,md,(chưa gợi ý)
11899,shotaimen,1,1,md,(chưa gợi ý)
11900,kekkon,1,1,md,(chưa gợi ý)
11901,shujin,1,1,md,(chưa gợi ý)
11902,techou,1,1,md,(chưa gợi ý)
11903,sedai,1,1,md,(chưa gợi ý)
11904,yuuki,1,1,md,(chưa gợi ý)
11905,mirai,1,1,md,(chưa gợi ý)
11906,koodineetaa,1,1,md,(chưa gợi ý)
11907,meishi,1,1,md,(chưa gợi ý)
11908,koukan,1,1,md,(chưa gợi ý)
11909,keesu,1,1,md,(chưa gợi ý)
11910,sutadi,1,1,md,(chưa gợi ý)
11911,ebidensu,1,1,md,(chưa gợi ý)
11912,deshijon,1,1,md,(chưa gợi ý)
11913,tsurii,1,1,md,(chưa gợi ý)
11914,toujisha,1,1,md,(chưa gợi ý)
11915,koorudo,1,1,md,(chưa gợi ý)
11916,cheen,1,1,md,(chưa gợi ý)
11917,shuurou,1,1,md,(chưa gợi ý)
11918,shikou,1,1,md,(chưa gợi ý)
11919,tenseki,1,1,md,(chưa gợi ý)
11920,shien,1,1,md,(chưa gợi ý)
11921,gaibu,1,1,md,(chưa gợi ý)
11922,nin,1,1,md,(chưa gợi ý)
11923,ninenme,1,1,md,(chưa gợi ý)
11924,riidaa,1,1,md,(chưa gợi ý)
11925,nintei,1,1,md,(chưa gợi ý)
11926,yuukou,1,1,md,(chưa gợi ý)
11927,inshokuryouhin,1,1,md,(chưa gợi ý)
11928,seizou,1,1,md,(chưa gợi ý)
11929,gyou,1,1,md,(chưa gợi ý)
11930,meikaku,1,1,md,(chưa gợi ý)
11931,Sumimasen,1,1,md,(chưa gợi ý)
11932,arimasen,1,1,md,(chưa gợi ý)
11933,Mou,1,1,md,(chưa gợi ý)
11934,Nasi,1,1,md,(chưa gợi ý)
11935,goreng,1,1,md,(chưa gợi ý)
11936,shougatsu,1,1,md,(chưa gợi ý)
11937,ake,1,1,md,(chưa gợi ý)
11938,kitei,1,1,md,(chưa gợi ý)
11939,shanai,1,1,md,(chưa gợi ý)
11940,mudani,1,1,md,(chưa gợi ý)
11941,bunka,1,1,md,(chưa gợi ý)
11942,kyouyuu,1,1,md,(chưa gợi ý)
11943,gaikan,1,1,md,(chưa gợi ý)
11944,Cooking,1,1,md,(chưa gợi ý)
11945,pressed,1,1,md,(chưa gợi ý)
11946,revision_log,1,1,md,(chưa gợi ý)
11947,schematic,1,1,md,(chưa gợi ý)
11948,inner,1,1,md,(chưa gợi ý)
11949,prosody,1,1,md,(chưa gợi ý)
11950,paternalistic,1,1,md,(chưa gợi ý)
11951,genius,1,1,md,(chưa gợi ý)
11952,Iori,1,1,md,(chưa gợi ý)
11953,earliest,1,1,md,(chưa gợi ý)
11954,AGS,1,1,md,(chưa gợi ý)
11955,affective,1,1,md,(chưa gợi ý)
11956,static,1,1,md,(chưa gợi ý)
11957,perfectly,1,1,md,(chưa gợi ý)
11958,Lave,1,1,md,(chưa gợi ý)
11959,Wenger,1,1,md,(chưa gợi ý)
11960,comprehensible,1,1,md,(chưa gợi ý)
11961,gig,1,1,md,(chưa gợi ý)
11962,Shall,1,1,md,(chưa gợi ý)
11963,Having,1,1,md,(chưa gợi ý)
11964,Born,1,1,md,(chưa gợi ý)
11965,been,1,1,md,(chưa gợi ý)
11966,sweets,1,1,md,(chưa gợi ý)
11967,octopus,1,1,md,(chưa gợi ý)
11968,balls,1,1,md,(chưa gợi ý)
11969,bonito,1,1,md,(chưa gợi ý)
11970,flakes,1,1,md,(chưa gợi ý)
11971,Careful,1,1,md,(chưa gợi ý)
11972,Mmm,1,1,md,(chưa gợi ý)
11973,Sweet,1,1,md,(chưa gợi ý)
11974,savory,1,1,md,(chưa gợi ý)
11975,museum,1,1,md,(chưa gợi ý)
11976,That,1,1,md,(chưa gợi ý)
11977,Hope,1,1,md,(chưa gợi ý)
11978,enjoyed,1,1,md,(chưa gợi ý)
11979,ever,1,1,md,(chưa gợi ý)
11980,little,1,1,md,(chưa gợi ý)
11981,really,1,1,md,(chưa gợi ý)
11982,necessary,1,1,md,(chưa gợi ý)
11983,Sayonara,1,1,md,(chưa gợi ý)
11984,Have,1,1,md,(chưa gợi ý)
11985,Dude,1,1,md,(chưa gợi ý)
11986,cans,1,1,md,(chưa gợi ý)
11987,bottles,1,1,md,(chưa gợi ý)
11988,papers,1,1,md,(chưa gợi ý)
11989,complicated,1,1,md,(chưa gợi ý)
11990,Oyako,1,1,md,(chưa gợi ý)
11991,shika,1,1,md,(chưa gợi ý)
11992,Shika,1,1,md,(chưa gợi ý)
11993,HDV,1,1,md,(chưa gợi ý)
11994,Diversity,1,1,md,(chưa gợi ý)
11995,Reward,1,1,md,(chưa gợi ý)
11996,educator,1,1,md,(chưa gợi ý)
11997,restoration,1,1,md,(chưa gợi ý)
11998,equivalent,1,1,md,(chưa gợi ý)
11999,BehavioralEcon,1,1,md,(chưa gợi ý)
12000,InternationalTrade,1,1,md,(chưa gợi ý)
12001,differential,1,1,md,(chưa gợi ý)
12002,Writing,1,1,md,(chưa gợi ý)
12003,consultation,1,1,md,(chưa gợi ý)
12004,Nintendo,1,1,md,(chưa gợi ý)
12005,econ,1,1,md,(chưa gợi ý)
12006,Peak,1,1,md,(chưa gợi ý)
12007,baguette,1,1,md,(chưa gợi ý)
12008,cheer,1,1,md,(chưa gợi ý)
12009,dec,1,1,md,(chưa gợi ý)
12010,panh,1,1,md,(chưa gợi ý)
12011,Essay,1,1,md,(chưa gợi ý)
12012,Cite,1,1,md,(chưa gợi ý)
12013,ASEAN,1,1,md,(chưa gợi ý)
12014,Then,1,1,md,(chưa gợi ý)
12015,Cigarette,1,1,md,(chưa gợi ý)
